model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_resets,learn_steps,test_resets,test_steps,extension_rule,seperation_rule,time
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,243,378,22376,121984,ADS,SepSeq,0.1313366279937327
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,261,421,22374,121976,ADS,SepSeq,0.1280082580051385
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,260,419,22377,121986,ADS,SepSeq,0.12592389999190345
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,253,425,22379,121995,ADS,SepSeq,0.12919596800929867
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,265,445,22375,121979,ADS,SepSeq,0.1252526919997763
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,268,439,22383,122009,ADS,SepSeq,0.12507801601896062
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,440,22378,121991,ADS,SepSeq,0.1260276069806423
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,265,444,22375,121978,ADS,SepSeq,0.1286634620046243
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,274,479,22374,121975,ADS,SepSeq,0.12529157497920096
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,442,22375,121979,ADS,SepSeq,0.12699347297893837
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,455,22376,121983,ADS,SepSeq,0.12460299499798566
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,260,414,22374,121975,ADS,SepSeq,0.12900289200479165
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,449,22376,121984,ADS,SepSeq,0.12516302699805237
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,268,432,22376,121984,ADS,SepSeq,0.12848967002355494
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,436,22374,121976,ADS,SepSeq,0.12581191799836233
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,260,408,22379,121994,ADS,SepSeq,0.1279250259976834
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,268,431,22374,121974,ADS,SepSeq,0.12583355599781498
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,436,22377,121988,ADS,SepSeq,0.12712684500729665
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,264,440,22382,122008,ADS,SepSeq,0.1286571950186044
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,255,396,22376,121984,ADS,SepSeq,0.12664389199926518
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,264,425,22375,121980,ADS,SepSeq,0.1275119520141743
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,275,466,22374,121975,ADS,SepSeq,0.12685477701597847
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,275,458,22377,121987,ADS,SepSeq,0.1285066170094069
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,263,436,22383,122010,ADS,SepSeq,0.12893158601946197
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,265,426,22382,122006,ADS,SepSeq,0.12548227899242193
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,273,442,22374,121975,ADS,SepSeq,0.12608376500429586
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,267,446,22377,121989,ADS,SepSeq,0.12624675600090995
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,240,366,22379,121994,ADS,SepSeq,0.13060252100694925
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,280,482,22374,121975,ADS,SepSeq,0.12670387301477604
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,454,22374,121975,ADS,SepSeq,0.1278149780118838
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,427,22378,121990,ADS,SepSeq,0.12644062799517997
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,441,22378,121992,ADS,SepSeq,0.12765111602493562
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,273,448,22374,121974,ADS,SepSeq,0.12836942900321446
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,266,422,22374,121977,ADS,SepSeq,0.12959828999009915
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,266,464,22379,121995,ADS,SepSeq,0.12783312099054456
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,265,451,22377,121988,ADS,SepSeq,0.12851969798794016
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,266,440,22376,121984,ADS,SepSeq,0.12666740000713617
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,252,409,22379,121994,ADS,SepSeq,0.12702257602359168
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,252,409,22374,121974,ADS,SepSeq,0.132749551004963
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,255,395,22374,121975,ADS,SepSeq,0.12762119801482186
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,256,405,22374,121975,ADS,SepSeq,0.12802910699974746
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,254,413,22392,122045,ADS,SepSeq,0.12608352399547584
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,429,22374,121975,ADS,SepSeq,0.12697268699412234
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,265,432,22394,122054,ADS,SepSeq,0.12780856000608765
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,276,459,22374,121976,ADS,SepSeq,0.13031609400059097
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,268,427,22377,121988,ADS,SepSeq,0.12676630498026498
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,259,406,22384,122013,ADS,SepSeq,0.12671043700538576
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,447,22379,121995,ADS,SepSeq,0.1268226600077469
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,273,451,22376,121983,ADS,SepSeq,0.1263058400072623
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,267,431,22376,121982,ADS,SepSeq,0.1290614790050313
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,446,22375,121980,ADS,SepSeq,0.1269272589997854
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,266,432,22378,121993,ADS,SepSeq,0.12759320897748694
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,442,22374,121976,ADS,SepSeq,0.12823126901639625
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,268,441,22382,122006,ADS,SepSeq,0.12585676100570709
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,267,445,22374,121976,ADS,SepSeq,0.12701221002498642
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,267,424,22374,121974,ADS,SepSeq,0.12487013501231559
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,266,424,22376,121982,ADS,SepSeq,0.12642780499299988
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,442,22377,121988,ADS,SepSeq,0.1264271599939093
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,258,429,22375,121978,ADS,SepSeq,0.12572534900391474
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,273,440,22375,121980,ADS,SepSeq,0.1266154019976966
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,276,474,22376,121984,ADS,SepSeq,0.12812971899984404
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,435,22374,121974,ADS,SepSeq,0.12511886001448147
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,433,22374,121974,ADS,SepSeq,0.1274806199944578
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,252,390,22375,121979,ADS,SepSeq,0.13003870399552397
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,255,405,22376,121984,ADS,SepSeq,0.12642320900340565
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,264,494,22376,121984,Nothing,ADS,0.1344187330105342
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,262,498,22394,122056,Nothing,ADS,0.13091605599038303
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,260,494,22375,121979,Nothing,ADS,0.1360764089913573
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,510,22374,121975,Nothing,ADS,0.13145068500307389
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,261,492,22382,122008,Nothing,ADS,0.13302611897233874
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,264,498,22382,122006,Nothing,ADS,0.13363908202154562
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,263,495,22378,121993,Nothing,ADS,0.13243447299464606
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,512,22377,121986,Nothing,ADS,0.1307932490017265
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,261,490,22383,122009,Nothing,ADS,0.13470457700896077
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,254,482,22384,122014,Nothing,ADS,0.1308915749832522
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,257,485,22374,121974,Nothing,ADS,0.13169324299087748
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,235,439,22388,122029,Nothing,ADS,0.13605480000842363
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,512,22374,121974,Nothing,ADS,0.130670614016708
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,263,504,22374,121976,Nothing,ADS,0.13118116700206883
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,266,503,22378,121991,Nothing,ADS,0.13236699099070393
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,268,509,22376,121982,Nothing,ADS,0.13060247301473282
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,259,476,22375,121979,Nothing,ADS,0.13386637199437246
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,510,22374,121974,Nothing,ADS,0.13068725500488654
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,265,496,22374,121974,Nothing,ADS,0.13164693900034763
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,261,484,22376,121984,Nothing,ADS,0.13524278500699438
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,253,477,22381,122002,Nothing,ADS,0.13046507898252457
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,257,491,22381,122002,Nothing,ADS,0.12990668299607933
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,258,481,22383,122011,Nothing,ADS,0.13277319900225848
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,252,465,22385,122020,Nothing,ADS,0.14483487300458364
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,260,488,22382,122003,Nothing,ADS,0.130320294003468
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,253,463,22380,121998,Nothing,ADS,0.13538373200572096
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,245,459,22375,121980,Nothing,ADS,0.13359455301542766
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,268,506,22374,121976,Nothing,ADS,0.13184480398194864
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,257,482,22386,122024,Nothing,ADS,0.13179776500328444
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,265,500,22378,121991,Nothing,ADS,0.13281172001734376
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,255,460,22374,121975,Nothing,ADS,0.13463051099097356
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,266,503,22377,121988,Nothing,ADS,0.1307164079917129
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,252,473,22379,121995,Nothing,ADS,0.13822163801523857
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,512,22379,121996,Nothing,ADS,0.13064763401052915
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,261,486,22380,121995,Nothing,ADS,0.13750031898962334
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,258,475,22374,121975,Nothing,ADS,0.1343658800178673
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,263,487,22374,121976,Nothing,ADS,0.13429791000089608
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,267,503,22374,121975,Nothing,ADS,0.13406677599414252
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,258,474,22379,121994,Nothing,ADS,0.13494555398938246
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,264,497,22380,121996,Nothing,ADS,0.13009699000394903
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,509,22376,121981,Nothing,ADS,0.13188382601947524
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,264,502,22382,122008,Nothing,ADS,0.1314928429783322
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,273,522,22374,121976,Nothing,ADS,0.13279236998641863
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,258,490,22376,121984,Nothing,ADS,0.12953288000426255
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,258,487,22374,121974,Nothing,ADS,0.1318507399992086
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,248,468,22374,121974,Nothing,ADS,0.12980824601254426
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,254,463,22381,122003,Nothing,ADS,0.13862767998944037
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,265,502,22380,121999,Nothing,ADS,0.12940640302258544
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,266,500,22377,121986,Nothing,ADS,0.13285408698720858
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,264,494,22376,121982,Nothing,ADS,0.13092861001496203
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,257,491,22380,121996,Nothing,ADS,0.13250458499533124
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,259,475,22375,121977,Nothing,ADS,0.1353218810108956
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,267,505,22377,121987,Nothing,ADS,0.1285501319798641
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22375,121980,Nothing,ADS,0.13561397398007102
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,513,22375,121978,Nothing,ADS,0.13067401098669507
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,250,461,22376,121984,Nothing,ADS,0.13247372998739593
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,251,485,22381,122003,Nothing,ADS,0.13028788001975045
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,509,22374,121976,Nothing,ADS,0.1335706970130559
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,513,22374,121974,Nothing,ADS,0.12876298601622693
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,514,22377,121987,Nothing,ADS,0.1319339039910119
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,265,500,22380,121997,Nothing,ADS,0.13235830300254747
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,253,477,22382,122008,Nothing,ADS,0.1326582450128626
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,514,22376,121983,Nothing,ADS,0.13080299200373702
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,510,22374,121976,Nothing,ADS,0.13086927100084722
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,268,509,22378,121993,Nothing,ADS,0.1333681519899983
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,264,497,22379,121995,Nothing,ADS,0.13022499499493279
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,268,508,22374,121974,Nothing,ADS,0.13547220302280039
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,268,508,22375,121979,Nothing,ADS,0.13054880299023353
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,264,501,22384,122015,Nothing,ADS,0.13142890098970383
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,256,475,22384,122015,Nothing,ADS,0.13571119800326414
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,264,500,22384,122014,Nothing,ADS,0.12896484101656824
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,256,479,22386,122021,Nothing,ADS,0.13230120699154213
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,265,504,22379,121996,Nothing,ADS,0.13916804001200944
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,265,494,22374,121975,Nothing,ADS,0.13226037300773896
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,507,22374,121975,Nothing,ADS,0.13116300001274794
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,255,467,22378,121991,Nothing,ADS,0.1379376229888294
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,260,490,22393,122050,Nothing,ADS,0.1336279129900504
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,514,22374,121976,Nothing,ADS,0.13244221700006165
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,510,22374,121974,Nothing,ADS,0.13064931600820273
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,265,504,22380,121999,Nothing,ADS,0.1318221569817979
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,263,493,22376,121983,Nothing,ADS,0.13229280299856327
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,262,487,22374,121976,Nothing,ADS,0.13225660898024216
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,259,482,22377,121985,Nothing,ADS,0.1324368380010128
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,267,504,22375,121979,Nothing,ADS,0.13146202298230492
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,243,449,22393,122050,Nothing,ADS,0.1348476330167614
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,269,510,22374,121976,Nothing,ADS,0.13123016399913467
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,263,498,22381,122003,Nothing,ADS,0.1322775729931891
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,258,482,22380,121999,Nothing,ADS,0.1331318499869667
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,252,476,22386,122021,Nothing,ADS,0.13210998897557147
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,250,465,22380,122000,Nothing,ADS,0.1357273460016586
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,259,485,22382,122006,Nothing,ADS,0.1314425129967276
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,267,504,22377,121986,Nothing,ADS,0.13264743000036106
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,233,435,22383,122012,Nothing,ADS,0.13431657798355445
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,260,485,22383,122010,Nothing,ADS,0.13201125198975205
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,265,495,22375,121979,Nothing,ADS,0.13068204300361685
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,256,480,22375,121978,Nothing,ADS,0.13131037398125045
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,224,413,22374,121974,Nothing,ADS,0.13597843100433238
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,258,485,22392,122046,Nothing,ADS,0.13380512001458555
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,266,506,22379,121995,Nothing,ADS,0.13214130798587576
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,268,509,22376,121982,Nothing,ADS,0.1299847369955387
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,152,426,22376,121984,SepSeq,ADS,0.12554193698451854
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,138,403,22380,121999,SepSeq,ADS,0.12810070998966694
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,111,348,22374,121977,SepSeq,ADS,0.11974773198016919
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,104,327,22381,122004,SepSeq,ADS,0.12151661899406463
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,117,345,22381,122004,SepSeq,ADS,0.12571032799314708
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,105,305,22374,121975,SepSeq,ADS,0.12289164698449895
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,90,241,22374,121974,SepSeq,ADS,0.12038171599851921
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,207,477,22377,121988,SepSeq,ADS,0.13622366002527997
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,102,299,22374,121975,SepSeq,ADS,0.11832171701826155
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,209,483,22390,122038,SepSeq,ADS,0.13758739698096178
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,113,359,22375,121980,SepSeq,ADS,0.12572659002034925
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,22375,121979,SepSeq,ADS,0.12115889700362459
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,117,346,22374,121975,SepSeq,ADS,0.12202323001110926
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,96,285,22380,121999,SepSeq,ADS,0.12034059700090438
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,114,351,22376,121983,SepSeq,ADS,0.12080703498213552
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,122,366,22374,121976,SepSeq,ADS,0.12274641799740493
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,142,409,22377,121987,SepSeq,ADS,0.12565295299282297
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,118,350,22378,121990,SepSeq,ADS,0.12981377702089958
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,119,359,22381,122005,SepSeq,ADS,0.1262209120031912
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,120,361,22375,121979,SepSeq,ADS,0.1252500420087017
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,117,359,22376,121981,SepSeq,ADS,0.11965437000617385
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,117,356,22377,121986,SepSeq,ADS,0.12255652001476847
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,174,398,22383,122010,SepSeq,ADS,0.12771823201910593
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,363,22374,121976,SepSeq,ADS,0.12245726498076692
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,119,357,22374,121977,SepSeq,ADS,0.12323034298606217
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,100,297,22376,121983,SepSeq,ADS,0.12227692597662099
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,107,346,22377,121987,SepSeq,ADS,0.11968970001908019
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,111,328,22374,121975,SepSeq,ADS,0.12286384601611644
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,112,319,22377,121988,SepSeq,ADS,0.12310916199930944
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,113,346,22384,122016,SepSeq,ADS,0.12183819100027904
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,176,395,22374,121974,SepSeq,ADS,0.1290312249911949
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,117,358,22378,121992,SepSeq,ADS,0.11982353602070361
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,105,307,22376,121983,SepSeq,ADS,0.12354430102277547
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,115,344,22374,121974,SepSeq,ADS,0.12217742099892348
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,172,424,22386,122025,SepSeq,ADS,0.13136559698614292
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,22375,121979,SepSeq,ADS,0.12254919900442474
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,119,357,22374,121976,SepSeq,ADS,0.12253269998473115
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,110,336,22382,122005,SepSeq,ADS,0.12337290801224299
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,213,496,22376,121984,SepSeq,ADS,0.1361177610233426
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,216,522,22377,121989,SepSeq,ADS,0.14049958900432102
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,113,341,22376,121982,SepSeq,ADS,0.1195761080016382
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,117,359,22376,121984,SepSeq,ADS,0.12241002498194575
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,109,336,22377,121983,SepSeq,ADS,0.12210681699798442
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,116,356,22376,121984,SepSeq,ADS,0.12087084501399659
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,120,359,22375,121979,SepSeq,ADS,0.12226404398097657
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,128,376,22376,121983,SepSeq,ADS,0.12563721000333317
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,105,334,22384,122014,SepSeq,ADS,0.1219087929930538
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,120,358,22374,121975,SepSeq,ADS,0.12282713799504563
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,112,333,22374,121975,SepSeq,ADS,0.1217543980164919
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,116,345,22375,121979,SepSeq,ADS,0.12124370600213297
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,112,346,22378,121989,SepSeq,ADS,0.1210091539833229
